nodeid,longitude,latitude,elevation,norm_longitude,norm_latitude
51,-120.368362,39.819496,1491,0.2720012296116345,0.9699152930093858
52,-120.362923,39.816883,1490,0.2729079348292503,0.9694797827748948
53,-120.336578,39.817059,1489,0.2772997621795059,0.969509116797578
54,-120.312576,39.809391,1498,0.2813010011265869,0.968231086763872
55,-120.187866,39.807026,1507,0.3020907065299111,0.9678369108340712
56,-120.173279,39.803688,1510,0.3045224235752033,0.9672805644265976
57,-121.886047,39.78994,55,0.0189964662001824,0.9649891772456656
58,-121.901077,39.799484,54,0.016490899106831,0.9665798812938772
59,-121.913048,39.810726,55,0.0144952807652126,0.9684535919927456
60,-121.948463,39.850414,61,0.008591444530278,0.9750684141077316
61,-121.977028,39.884388,60,0.0038295334177295,0.9807308805090256
62,-121.986252,39.892136,62,0.0022918520558497,0.9820222441894052
63,-120.869812,39.931095,1068,0.1884073095210554,0.9885155634490742
64,-120.854752,39.932434,1082,0.1909178777463289,0.9887387353602812
65,-120.847557,39.931034,1136,0.1921173158858295,0.9885053965434848
66,-120.824982,39.917934,1188,0.1958806676577788,0.9863220119006134
67,-120.795036,39.9119,1311,0.2008727975431778,0.9853163216002248
68,-120.78672,39.905491,1252,0.2022591113121931,0.9842481298310508
69,-120.784607,39.898457,1282,0.2026113577039612,0.983075768947237
70,-120.771927,39.881638,1325,0.2047251694633542,0.980272536404606
71,-120.761574,39.875515,1369,0.2064510600899342,0.979252012422292
72,-120.743942,39.872566,1307,0.2093903920253942,0.9787605008717704
73,-120.725357,39.87421,1336,0.2124885932516054,0.9790345073109216
74,-120.715843,39.87355,1294,0.2140746188887405,0.9789245047258612
75,-120.69352,39.865227,1359,0.2177959611525396,0.9775373054600112
76,-120.686813,39.861057,1354,0.2189140475460943,0.9768422891271282
77,-120.685532,39.859032,1361,0.2191275958792013,0.9765047811956912
78,-120.680313,39.855049,1419,0.2199976261293807,0.9758409322619084
79,-120.679604,39.852783,1365,0.2201158195471577,0.9754632567198668
80,-120.664772,39.833271,1464,0.2225883791698187,0.9722111802960708
81,-120.648201,39.814487,1467,0.2253508377396082,0.969080440057008
82,-120.639748,39.798233,1382,0.2267599900110728,0.9663713763940124
83,-120.624786,39.78833,1373,0.2292542212053993,0.9647208376063507
84,-120.619858,39.784111,1352,0.2300757404759286,0.9640176544148792
85,-121.608009,39.78117,633,0.0653466234524421,0.9635274762290252
86,-121.601387,39.78437,646,0.0664505399722132,0.9640608220959864
87,-121.590446,39.794815,649,0.0682744527844801,0.965801696339864
88,-121.581863,39.804718,727,0.0697052766276102,0.9674522351275257
89,-121.579391,39.813042,688,0.0701173698980533,0.9688396010639588
90,-121.586311,39.814869,719,0.0689637754678483,0.9691441082198768
91,-121.590813,39.820896,729,0.0682132722706243,0.9701486318261808
92,-121.608627,39.856686,808,0.0652436001348307,0.976113772006976
93,-121.608482,39.864017,828,0.0652677722724584,0.9773356340540664
94,-121.610687,39.871269,838,0.0649001890761277,0.9785443291250676
95,-121.610962,39.875835,862,0.0648543453668345,0.9793053470089884
96,-121.606773,39.880096,856,0.0655526700876624,0.980015530364964
97,-121.60006,39.881931,859,0.0666717567076015,0.9803213708855494
98,-121.594398,39.886471,908,0.0676156370058425,0.9810780553343004
99,-121.583527,39.893246,935,0.0694278805102881,0.9822072485370068
100,-121.573738,39.893116,976,0.0710597498567165,0.982185581361162
101,-121.562538,39.899216,955,0.0729268391079174,0.9832022719200572
102,-121.549026,39.901501,961,0.0751793489259739,0.9835831142031844
103,-121.543427,39.896881,1008,0.0761127268471773,0.9828130961077586
104,-121.540421,39.896294,1054,0.0766138402658476,0.9827152604752876
105,-121.533119,39.89814,1056,0.0778311157758706,0.9830229343722908
106,-121.529228,39.902618,1082,0.0784797625862647,0.9837692852448694
107,-121.528648,39.907902,1092,0.0785764511367732,0.9846499726076896
108,-121.53009,39.922501,1139,0.0783360633956816,0.9870831964551162
109,-121.540077,39.956268,1285,0.0766711865785628,0.9927111620456416
110,-121.538353,39.962276,1297,0.076958584959729,0.9937125189108617
111,-121.531593,39.973488,1409,0.0780855066863464,0.9955812294922268
112,-121.534554,39.978424,1380,0.0775918949655604,0.9964039154920136
113,-121.53833,39.987225,1418,0.0769624191608697,0.9978707832967412
114,-121.538559,39.991108,1419,0.0769242438538578,0.998517965172181
115,-121.53241,39.997719,1483,0.0779493091936476,0.9996198243992062
116,-121.609482,39.7794,629,0.065101067875029,0.9632324692963622
117,-120.476784,39.807678,1479,0.2539268054336305,0.9679455800544652
118,-120.50193,39.807274,1478,0.2497348566558893,0.9678782451387608
119,-120.526947,39.797493,1481,0.2455644127454167,0.9662480401622776
120,-120.558182,39.781361,1493,0.2403574008917346,0.9635593103104584
121,-120.572678,39.774811,1478,0.2379408539466103,0.9624676179890228
122,-120.579422,39.773491,1494,0.2368165994903522,0.9622476128189013
123,-120.594223,39.773338,1432,0.2343492077040102,0.9622221122196376
124,-120.014008,39.928207,1437,0.331073599658055,0.988034218804142
125,-120.0103,39.908615,1383,0.3316917395637209,0.9847688087336716
126,-120.011864,39.895084,1410,0.3314310138861422,0.9825135890693426
127,-120.021217,39.876587,1410,0.329871827656994,0.979430683287724
128,-120.03154,39.867447,1465,0.3281509381623361,0.9779073141552156
129,-120.036171,39.864597,1453,0.3273789300978459,0.9774323029924542
130,-120.039848,39.860172,1430,0.3267659580284991,0.976694785660796
131,-120.042778,39.851646,1445,0.3262775141440346,0.975273752266512
132,-120.042908,39.847298,1455,0.3262558425723691,0.9745490685697784
133,-120.031303,39.807056,1539,0.3281904471045287,0.9678419109515743
134,-120.039841,39.782848,1541,0.326767124959283,0.9638071494680128
135,-120.038223,39.771442,1537,0.3270368526743214,0.9619061047934628
136,-120.162132,39.80006,1528,0.3063806774933392,0.9666758835499304
137,-120.12233,39.796371,1564,0.3130158459197921,0.966061035767674
138,-120.107117,39.785954,1652,0.3155519199178742,0.9643248283001312
139,-120.07917,39.782452,1488,0.3202108077128113,0.963741147916976
140,-120.061256,39.778267,1501,0.3231971502883483,0.9630436315253408
141,-121.630653,39.753983,513,0.0615717690770685,0.9589962030774388
142,-121.633049,39.753452,501,0.0611723453408288,0.9589077009976406
143,-121.84317,39.753151,64,0.02614425064873,0.9588575331520296
144,-121.854683,39.763153,59,0.0242249829211354,0.96052457232745
145,-121.872093,39.781071,55,0.0213226593619011,0.9635109758412652
146,-121.842857,39.752598,64,0.0261964291251261,0.9587653643193946
147,-121.634888,39.988544,1006,0.0608657759539569,0.9980906217962784
148,-121.641693,39.983276,957,0.0597313525294551,0.9972126011627934
149,-121.642563,39.977982,983,0.0595863197036936,0.9963302470941396
150,-121.638023,39.961662,997,0.0603431576680181,0.9936101831726374
151,-121.639633,39.95863,1062,0.0600747635881581,0.993104837963692
152,-121.649544,39.960579,1076,0.0584225563052427,0.9934296789307888
153,-121.650467,39.946587,998,0.058268688146416,0.9910976241275004
154,-121.646744,39.92886,1042,0.0588893286180441,0.9881430546951188
155,-121.655617,39.903839,932,0.0574101604996586,0.983972790027232
156,-121.659714,39.897976,885,0.0567271725833956,0.9829956003966092
157,-121.672127,39.892509,815,0.0546578708981127,0.9820844123170224
158,-121.674019,39.874596,730,0.054342466178178,0.9790988421561236
159,-121.689072,39.86858,724,0.0518330648836859,0.9780961519262372
160,-121.692703,39.859985,709,0.0512277612166229,0.976663618261696
161,-121.691978,39.852917,685,0.0513486219047567,0.975485590578045
162,-121.709511,39.824379,566,0.0484257937046407,0.970729145468252
163,-121.718231,39.797291,447,0.0469721313590637,0.9662143727044256
164,-121.733543,39.771572,358,0.0444195536256376,0.9619277719693078
165,-121.735703,39.75845,296,0.0440594721271912,0.9597407205736008
166,-121.745628,39.751461,244,0.0424049309827129,0.95857585986604
167,-121.773033,39.744545,107,0.0378363969711814,0.9574231661110708
168,-121.809097,39.739372,71,0.0318243695823164,0.9565609791830112
169,-121.814697,39.737541,70,0.0308908249567159,0.956255805344759
170,-121.815514,39.737278,67,0.0307546274640171,0.9562119709813186
171,-121.833847,39.736423,64,0.0276984357459561,0.9560694676324896
172,-121.859871,39.733551,57,0.023360120507275,0.9555907897168916
173,-121.86409,39.733738,56,0.0226567946545227,0.9556219571159926
174,-121.911369,39.751488,46,0.0147751774484969,0.958580359971793
175,-121.928627,39.752918,43,0.0118981929576717,0.9588186989060912
176,-121.991631,39.752201,44,0.0013951491020804,0.9586991960977748
177,-121.813362,39.723301,64,0.0311133753272827,0.9538824162367816
178,-121.843903,39.718719,57,0.0260220563254154,0.9531187316235266
179,-121.844078,39.718182,57,0.0259928830558656,0.9530292295202268
180,-121.803207,39.71389,65,0.0328062584831699,0.9523138793761652
181,-121.659973,39.747505,280,0.0566839961444617,0.9579165110380088
182,-121.670174,39.744415,252,0.0549834445862908,0.9574014989352244
183,-121.678558,39.740479,156,0.0535857949182505,0.9567454835188628
184,-121.686012,39.735882,131,0.052343180339816,0.9559792988468556
185,-121.697647,39.726807,316,0.0504035746757343,0.9544667633022712
186,-121.703003,39.721828,275,0.049510705923108,0.9536369104673964
187,-121.714203,39.715279,169,0.047643616671907,0.9525453848165436
188,-121.724663,39.711491,102,0.0458998886748022,0.9519140366465284
189,-121.740761,39.707737,156,0.0432162812849964,0.9512883552763493
190,-121.754059,39.706818,82,0.040999446207992,0.9511351850101808
191,-121.767776,39.707935,76,0.0387127619884637,0.9513213560518672
192,-121.769928,39.709229,76,0.0383540141251981,0.9515370277868196
193,-121.775612,39.720219,88,0.0374064663302134,0.9533687374986646
194,-121.778038,39.721046,82,0.0370020414620517,0.9535065740711576
195,-121.789818,39.719494,72,0.0350382636603423,0.9532479013256808
196,-121.787033,39.698029,68,0.0355025354071814,0.9496703172524552
197,-121.773247,39.685692,66,0.0378007222301317,0.9476141022647372
198,-120.001633,39.684956,1651,0.3331365665762352,0.9474914327153354
199,-120.021889,39.700176,1580,0.3297598023019205,0.9500281589950696
200,-120.029778,39.71328,1560,0.3284446713106075,0.9522122103202756
201,-120.034492,39.728279,1528,0.3276588267811279,0.9547121024010732
202,-120.035027,39.744286,1567,0.3275696399285037,0.9573799984299636
203,-121.811737,39.710197,63,0.0313842699731049,0.9516983649115756
204,-121.805969,39.698269,61,0.0323458209374713,0.949710318192478
205,-121.801407,39.691563,61,0.0331063263985419,0.9485926252600272
206,-121.802597,39.682133,60,0.0329079481656005,0.9470209216583256
207,-121.810898,39.663292,53,0.0315241349625474,0.943880681196008
208,-121.806107,39.652699,51,0.0323228157306274,0.9421151397057828
209,-121.816544,39.65416,51,0.0305829219346656,0.9423586454281672
210,-121.860992,39.651188,46,0.0231732448777579,0.941863300454227
211,-121.862282,39.662361,47,0.0229581962050755,0.9437255108828386
212,-121.86776,39.650715,44,0.0220449895159597,0.9417844652682668
213,-121.880577,39.64315,42,0.0199083392541174,0.940523602304654
214,-121.887077,39.638336,41,0.0188247606708309,0.9397212501160448
215,-121.909393,39.635921,38,0.0151045853378157,0.9393187406570728
216,-120.618507,39.76767,1336,0.2303009581168546,0.9612774233527824
217,-120.615196,39.759979,1369,0.2308529163767402,0.9599955598956578
218,-120.60379,39.756386,1343,0.23275434673381,0.95939671248941
219,-120.599586,39.748714,1371,0.2334551720206001,0.9581180157733706
220,-120.592293,39.737919,1351,0.2346709471910477,0.9563188068252934
221,-120.584732,39.734222,1354,0.2359313991400048,0.9557026256783704
222,-120.568077,39.732136,1348,0.2387078608791784,0.9553549508413444
223,-120.548813,39.731258,1404,0.2419192543912444,0.9552086140690969
224,-120.545753,39.728817,1413,0.2424293698473745,0.9548017711749558
225,-120.534843,39.716511,1422,0.2442481148233223,0.9527507229753228
226,-120.526466,39.714436,1457,0.2456445975605811,0.9524048815147156
227,-120.519531,39.711182,1537,0.2468006925567484,0.9518625354362495
228,-120.512062,39.696266,1545,0.2480458077011428,0.9493764770138768
229,-120.494637,39.689842,1707,0.250950631826337,0.9483057851859517
230,-120.480667,39.681496,1638,0.2532794922584148,0.946914752496684
231,-120.467712,39.682507,1722,0.2554391477271011,0.9470832564565268
232,-120.458138,39.679771,1645,0.2570351756280827,0.9466272457402752
233,-120.443604,39.67189,1562,0.2594580573403123,0.9453137148722992
234,-120.436302,39.667042,1514,0.2606753328503353,0.9445056958838536
235,-120.430443,39.654369,1507,0.2616520539148698,0.942393479580104
236,-120.428871,39.64571,1503,0.2619141132276268,0.9409502789982234
237,-120.429573,39.641346,1509,0.2617970867406313,0.9402229285721546
238,-120.434067,39.629559,1511,0.2610479171785881,0.93825838240532
239,-120.437492,39.626499,1544,0.2604769546173939,0.9377483704200388
240,-121.924011,39.633556,35,0.0126677004562044,0.9389245647272708
241,-121.973122,39.620529,36,0.0044806807940857,0.9367533470369884
242,-121.98613,39.629894,34,0.0023121899923344,0.9383142170507676
243,-121.769493,39.682163,64,0.0384265305380789,0.9470259217758288
244,-121.746498,39.668777,68,0.042259898156949,0.944794869346096
245,-121.73143,39.659229,52,0.0447718000174033,0.9432034986155514
246,-121.714607,39.640125,51,0.0475762680953454,0.940019423789792
247,-121.686157,39.619137,63,0.0523190082021906,0.9365213415848608
248,-121.621674,39.58289,80,0.0630686078615795,0.9304800329474407
249,-121.617416,39.600666,102,0.0637784351858294,0.93344276923841
250,-121.613213,39.609509,98,0.0644790937682225,0.9349166372076416
251,-121.592323,39.635864,116,0.0679615486305077,0.9393092404338166
252,-121.571648,39.651218,199,0.0714081620473439,0.94186830057173
253,-121.536499,39.67186,315,0.0772676549125607,0.9453087147547972
254,-121.532677,39.677258,400,0.0779047991195328,0.9462084025641272
255,-121.536453,39.686287,405,0.0772753233148444,0.9477132712618748
256,-121.536362,39.689724,522,0.07729049341501,0.9482861180571074
257,-121.532211,39.694672,518,0.0779824833687351,0.949110804103896
258,-121.530327,39.708012,588,0.0782965544534912,0.9513341896867904
259,-121.527977,39.713356,577,0.0786883097874473,0.9522248772846158
260,-121.515289,39.719044,635,0.0808034551820235,0.9531728995631392
261,-121.500458,39.728466,690,0.0832758481002875,0.9547432698001732
262,-121.483727,39.756489,809,0.0860649793736645,0.9594138795595032
263,-121.47271,39.765549,819,0.0879015617201348,0.9609239150453368
264,-121.467033,39.774895,785,0.088847942584338,0.9624816183180306
265,-121.459587,39.784527,823,0.0900892235275918,0.9640869893775832
266,-121.451218,39.793495,476,0.0914843726296722,0.9655816911697424
267,-121.423866,39.812473,604,0.0960440713081387,0.9687447655019888
268,-121.407867,39.822605,678,0.0987111749626004,0.9704334718532556
269,-121.404243,39.826614,566,0.0993153116988821,0.9711016542222074
270,-121.405937,39.835712,769,0.0990329144496379,0.9726180231902118
271,-121.403412,39.838085,724,0.0994538430531438,0.97301353248468
272,-121.39724,39.83897,759,0.1004827425940743,0.973161035951012
273,-121.392616,39.841179,608,0.101253583727783,0.9735292112697976
274,-121.380142,39.861496,879,0.1033330543813071,0.976915457513252
275,-121.370033,39.866165,525,0.105018269134913,0.977693642467265
276,-121.361748,39.882225,797,0.1063994150676092,0.980370372037076
277,-121.354187,39.890247,686,0.1076598670165686,0.981707403457315
278,-121.354881,39.902584,623,0.1075441741647515,0.983763618445033
279,-121.351601,39.907494,798,0.108090964588318,0.984581971009652
280,-121.315323,39.921692,567,0.1141386667182327,0.9869483599531256
281,-121.311432,39.926392,718,0.1147873135286291,0.9877317116952248
282,-121.312393,39.938263,613,0.1146271106026996,0.9897102581910674
283,-121.311523,39.944012,837,0.1147721434284635,0.99066844737518
284,-121.304916,39.953369,830,0.1158735593822724,0.9922279840242916
285,-121.285583,39.963135,947,0.1190964554977604,0.9938556889420236
286,-121.279846,39.966743,933,0.1200528386258078,0.9944570364070224
287,-121.277977,39.970692,798,0.1203644091446018,0.995115218540969
288,-121.283661,39.98745,694,0.1194168613496195,0.997908284178012
289,-121.282158,39.992531,744,0.1196674180589546,0.9987551374123956
290,-121.276176,39.997295,785,0.1206646437643708,0.9995491560718346
291,-121.634377,39.592987,82,0.0609509619010434,0.9321629058282872
292,-121.661247,39.607632,63,0.0564716147421361,0.934603796522552
293,-121.675522,39.614239,58,0.0540919094688429,0.9357049890672428
294,-121.683029,39.616268,62,0.0528404595573456,0.9360431636810128
295,-121.541298,39.505451,79,0.0764676405093022,0.9175732296375632
296,-121.540558,39.505276,79,0.0765910017633983,0.917544062285464
297,-120.175903,39.796543,1511,0.3040849912363487,0.966089703108023
298,-120.183487,39.786762,1507,0.3028207050862511,0.96445949813154
299,-120.206337,39.766335,1502,0.2990115096050063,0.9610549181239088
300,-120.210587,39.72551,1516,0.2983030159159348,0.9542505915555682
301,-120.215797,39.715321,1580,0.2974344860053332,0.9525523849810476
302,-120.218086,39.706348,1534,0.2970528996396183,0.9510568498359708
303,-120.217484,39.691257,1526,0.2971532556868704,0.9485416240614988
304,-120.219643,39.678848,1531,0.296793340892821,0.9464734087917736
305,-120.225014,39.673233,1525,0.2958979715742325,0.9455375534658405
306,-120.231949,39.669415,1521,0.2947418765780653,0.944901205178322
307,-120.231201,39.665539,1523,0.2948665714673421,0.9442551899969652
308,-120.225487,39.655834,1538,0.2958191203942488,0.9426376519848214
309,-120.214111,39.644882,1581,0.2977155496193965,0.9408122757551474
310,-120.191566,39.628002,1739,0.3014739002594261,0.9379988763069268
311,-120.184067,39.617649,1839,0.3027240165357426,0.9362733357567236
312,-120.173111,39.6092,1801,0.3045504299139693,0.9348651359973628
313,-120.145157,39.559483,1925,0.3092104846396903,0.9265787746012032
314,-120.144463,39.556984,1931,0.3093261774915051,0.9261622648132232
315,-120.147339,39.547535,1929,0.3088467356445002,0.9245873944704373
316,-120.138496,39.510654,1851,0.3103209026309613,0.9184404166831258
317,-120.134804,39.506618,1861,0.310936375266268,0.9177677342084212
318,-120.109787,39.507862,1858,0.3151068191767406,0.9179750724142022
319,-120.092857,39.504345,1838,0.3179291246252074,0.9173888919722948
320,-120.084373,39.505909,1850,0.3193434447329911,0.9176495647647724
321,-120.064781,39.525562,2006,0.3226095172874131,0.9209251417408312
322,-120.04731,39.538986,2148,0.3255220098148885,0.9231625276527334
323,-120.040977,39.543015,1966,0.3265777487638036,0.9238340434333536
324,-120.034492,39.543156,1830,0.3276588267811279,0.9238575439856176
325,-120.014091,39.526199,1575,0.3310597631930702,0.9210313109024726
326,-120.008057,39.522667,1535,0.3320656575271545,0.9204426304018142
327,-120.002777,39.521896,1520,0.3329458567455774,0.9203141273819933
328,-121.613541,39.575153,107,0.0644244147258666,0.9291905026434788
329,-121.603706,39.558769,86,0.0660639524745762,0.9264597718046372
330,-121.580513,39.535515,83,0.0699303275641392,0.9225840140576632
331,-121.573143,39.525688,85,0.0711589389731872,0.9209461422343428
332,-121.570808,39.514805,55,0.0715481937411834,0.9191322662749246
333,-121.571373,39.510559,41,0.0714540057566371,0.9184245829777
334,-121.570389,39.503799,45,0.071618042883705,0.9172978898337446
335,-121.570824,39.501263,46,0.0715455264708242,0.916875213234178
336,-121.531273,39.500763,85,0.0781388520935239,0.9167918779424648
337,-121.525337,39.500046,111,0.0791284093966611,0.9166723751341486
338,-121.519058,39.503693,124,0.0801751463081141,0.9172802227519012
339,-121.514023,39.503174,124,0.0810145029491683,0.9171937207191038
340,-121.502251,39.503796,131,0.0829769471156969,0.9172973898219944
341,-121.486366,39.509819,207,0.08562504646885,0.9183012467459652
342,-121.476379,39.51038,282,0.0872899232859712,0.9183947489432664
343,-121.454536,39.504917,266,0.0909312474390028,0.917484227546014
344,-121.449287,39.506004,316,0.0918062788211067,0.9176653984701968
345,-121.42762,39.524345,432,0.0954182630001915,0.9207223036408017
346,-121.427544,39.533279,406,0.0954309325343973,0.9222113386331248
347,-121.424492,39.557652,285,0.0959397143553489,0.9262736007629508
348,-121.420563,39.571747,494,0.0965946959328458,0.9286228226363324
349,-121.421883,39.579258,485,0.0963746461282413,0.9298746853884404
350,-121.43399,39.584587,355,0.0943563559885729,0.9307628729275136
351,-121.443863,39.592049,295,0.0927104834727604,0.9320065688210344
352,-121.445099,39.59819,307,0.0925044368375376,0.9330300928738496
353,-121.440613,39.617798,462,0.0932522727644024,0.936298169673654
354,-121.433952,39.625572,485,0.0943626907556734,0.9375938667892026
355,-121.427948,39.634239,591,0.0953635839578356,0.9390384007357508
356,-121.427849,39.642944,604,0.095380087693182,0.9404892681644684
357,-121.418137,39.648754,675,0.0969991208010076,0.9414576242541696
358,-121.389412,39.668686,747,0.1017877046171461,0.9447797023230048
359,-121.368439,39.679436,809,0.1052839959444161,0.9465714110948278
360,-121.352837,39.686115,923,0.1078849179530976,0.9476846039215256
361,-121.339157,39.689758,1091,0.1101654341099201,0.9482917848569438
362,-121.326431,39.694973,1138,0.1122869142715968,0.9491609719495072
363,-121.325417,39.703472,1109,0.112455952530589,0.9505775052380394
364,-121.316788,39.707642,1103,0.1138944447760004,0.9512725215709236
365,-121.315613,39.712944,1121,0.1140903224429796,0.952156209004245
366,-121.312157,39.720375,1054,0.1146664528404929,0.9533947381096785
367,-121.304443,39.724968,1006,0.1159524105622561,0.9541602560993512
368,-121.29232,39.735882,1082,0.1179733679722837,0.9559792988468556
369,-121.287117,39.743599,1063,0.1188407309521062,0.9572654957391504
370,-121.287857,39.751587,1165,0.1187173696980078,0.958596860359552
371,-121.294029,39.756203,1240,0.1176884701570796,0.9593662117726433
372,-121.306877,39.769299,1296,0.1155466520589159,0.9615489297331816
373,-121.300583,39.783695,1393,0.1165958895363311,0.963948319452174
374,-121.295227,39.78867,1488,0.1174887582889598,0.9647775056047156
375,-121.295761,39.792999,1484,0.1173997381407326,0.9654990225603638
376,-121.309311,39.802414,1476,0.1151408935555756,0.9670682261033132
377,-121.317162,39.815899,1582,0.1138320973313632,0.9693157789208048
378,-121.316811,39.82552,1604,0.1138906105748598,0.9709193166039396
379,-121.312332,39.830238,1608,0.1146372795709431,0.9717056684165414
380,-121.304077,39.830959,1652,0.1160134243717149,0.9718258379071908
381,-121.297096,39.833241,1665,0.1171771877701658,0.9722061801785676
382,-121.294159,39.844547,1677,0.1176667985854141,0.9740905577947746
383,-121.29187,39.845993,1704,0.1180483849511267,0.974331563458408
384,-121.283073,39.847645,1717,0.1195148835353064,0.9746069032622268
385,-121.277061,39.856758,1777,0.120517110372647,0.976125772288982
386,-121.272179,39.859657,1788,0.121330961240895,0.976608950310332
387,-121.266312,39.860756,1679,0.1223090159406079,0.9767921212815172
388,-121.256264,39.855804,1744,0.1239840617259703,0.9759667685523942
389,-121.250893,39.855057,1769,0.1248794310445588,0.975842265626576
390,-121.241997,39.860367,1658,0.126362433364085,0.9767272864245636
391,-121.232269,39.861355,1590,0.1279841337422698,0.9768919569609892
392,-121.222672,39.864628,1553,0.1295839958443922,0.9774374697805404
393,-121.206619,39.863747,1590,0.1322601015363137,0.9772906329965416
394,-121.198174,39.866299,1594,0.1336679201725999,0.9777159763254432
395,-121.173759,39.8643,1664,0.137738008035818,0.9773828018291764
396,-121.171204,39.866207,1622,0.1381639377712483,0.977700642631769
397,-121.170227,39.870358,1587,0.138326807967537,0.9783924922235676
398,-121.158173,39.87759,1668,0.1403362627741403,0.9795978538828992
399,-121.149452,39.880833,1648,0.1417900918241166,0.9801383665849486
400,-121.142754,39.888584,1614,0.1429066778780935,0.9814302302770784
401,-121.134827,39.890198,1621,0.1442281436365094,0.9816992365987264
402,-121.125832,39.893669,1645,0.1457276496913796,0.9822777501937968
403,-121.110832,39.907166,1569,0.148228215652809,0.984527303058288
404,-121.106071,39.918064,1405,0.1490218952889669,0.9863436790764584
405,-121.100479,39.918919,1358,0.1499541062793866,0.9864861824252874
406,-121.090286,39.922424,1264,0.1516533242023767,0.9870703628201928
407,-121.08255,39.92197,1229,0.1529429494208858,0.986994694375318
408,-121.074257,39.922215,1185,0.1543254289887605,0.9870355286682572
409,-121.062233,39.930355,1164,0.1563298826634417,0.9883922272173394
410,-121.054237,39.942032,1127,0.1576628510252818,0.9903384396199972
411,-121.044052,39.945763,1174,0.1593607353130935,0.9909602875667576
412,-121.028389,39.946911,1185,0.1619718262900161,0.99115162539653
413,-121.020576,39.944851,1173,0.1632742877471257,0.990808283994674
414,-121.016098,39.938576,1258,0.1640207900388121,0.9897624260836791
415,-121.011002,39.93758,1232,0.1648703156481074,0.9895964221825876
416,-120.999413,39.942951,1306,0.1668022529099078,0.9904916098861658
417,-120.991203,39.944561,1113,0.1681708960127976,0.9907599495254804
418,-120.983757,39.944321,1063,0.1694121769560514,0.9907199485854588
